volume,page_number,page_type,epic,book,source_range,text_file,image_file,caption_id,proof_status,notes
odyssey-volume-proof,150,verse,Odyssey,13,13.1-440,text/odyssey/book-13-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,151,plate,Odyssey,13,13.1-13.440,,assets/generated/odyssey/book-13-return-v1.png,odyssey-book-13-return-concept,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,152,verse,Odyssey,13,13.1-440,text/odyssey/book-13-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,153,verse,Odyssey,13,13.1-440,text/odyssey/book-13-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,154,book-opener,Odyssey,14,14.1-533,text/odyssey/book-14-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,155,verse,Odyssey,14,14.1-533,text/odyssey/book-14-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,156,verse,Odyssey,14,14.1-533,text/odyssey/book-14-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,157,verse,Odyssey,14,14.1-533,text/odyssey/book-14-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,158,verse,Odyssey,14,14.1-533,text/odyssey/book-14-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,159,verse,Odyssey,14,14.1-533,text/odyssey/book-14-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,160,verse,Odyssey,14,14.1-533,text/odyssey/book-14-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,161,verse,Odyssey,14,14.1-533,text/odyssey/book-14-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,162,verse,Odyssey,14,14.1-533,text/odyssey/book-14-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,163,verse,Odyssey,14,14.1-533,text/odyssey/book-14-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,164,verse,Odyssey,14,14.1-533,text/odyssey/book-14-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,165,book-opener,Odyssey,15,15.1-557,text/odyssey/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,166,verse,Odyssey,15,15.1-557,text/odyssey/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,167,verse,Odyssey,15,15.1-557,text/odyssey/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,168,verse,Odyssey,15,15.1-557,text/odyssey/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,169,verse,Odyssey,15,15.1-557,text/odyssey/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,170,verse,Odyssey,15,15.1-557,text/odyssey/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,171,verse,Odyssey,15,15.1-557,text/odyssey/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,172,verse,Odyssey,15,15.1-557,text/odyssey/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,173,verse,Odyssey,15,15.1-557,text/odyssey/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,174,verse,Odyssey,15,15.1-557,text/odyssey/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,175,book-opener,Odyssey,16,16.1-481,text/odyssey/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,176,verse,Odyssey,16,16.1-481,text/odyssey/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,177,verse,Odyssey,16,16.1-481,text/odyssey/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,178,verse,Odyssey,16,16.1-481,text/odyssey/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,179,verse,Odyssey,16,16.1-481,text/odyssey/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,180,verse,Odyssey,16,16.1-481,text/odyssey/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,181,verse,Odyssey,16,16.1-481,text/odyssey/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,182,verse,Odyssey,16,16.1-481,text/odyssey/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,183,plate,Odyssey,16,16.1-16.481,,assets/generated/odyssey/book-16-father-son-v1.png,odyssey-book-16-father-son-concept,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,184,verse,Odyssey,16,16.1-481,text/odyssey/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,185,verse,Odyssey,16,16.1-481,text/odyssey/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,186,book-opener,Odyssey,17,17.1-606,text/odyssey/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,187,verse,Odyssey,17,17.1-606,text/odyssey/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,188,verse,Odyssey,17,17.1-606,text/odyssey/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,189,verse,Odyssey,17,17.1-606,text/odyssey/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,190,verse,Odyssey,17,17.1-606,text/odyssey/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,191,verse,Odyssey,17,17.1-606,text/odyssey/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,192,verse,Odyssey,17,17.1-606,text/odyssey/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,193,verse,Odyssey,17,17.1-606,text/odyssey/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,194,book-opener,Odyssey,18,18.1-428,text/odyssey/book-18-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,195,verse,Odyssey,18,18.1-428,text/odyssey/book-18-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,196,verse,Odyssey,18,18.1-428,text/odyssey/book-18-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,197,verse,Odyssey,18,18.1-428,text/odyssey/book-18-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,198,verse,Odyssey,18,18.1-428,text/odyssey/book-18-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,199,verse,Odyssey,18,18.1-428,text/odyssey/book-18-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,200,verse,Odyssey,18,18.1-428,text/odyssey/book-18-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,201,book-opener,Odyssey,19,19.1-604,text/odyssey/book-19-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,202,verse,Odyssey,19,19.1-604,text/odyssey/book-19-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,203,verse,Odyssey,19,19.1-604,text/odyssey/book-19-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,204,verse,Odyssey,19,19.1-604,text/odyssey/book-19-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,205,verse,Odyssey,19,19.1-604,text/odyssey/book-19-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,206,verse,Odyssey,19,19.1-604,text/odyssey/book-19-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,207,verse,Odyssey,19,19.1-604,text/odyssey/book-19-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,208,verse,Odyssey,19,19.1-604,text/odyssey/book-19-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,209,verse,Odyssey,19,19.1-604,text/odyssey/book-19-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,210,book-opener,Odyssey,20,20.1-394,text/odyssey/book-20-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,211,verse,Odyssey,20,20.1-394,text/odyssey/book-20-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,212,verse,Odyssey,20,20.1-394,text/odyssey/book-20-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,213,verse,Odyssey,20,20.1-394,text/odyssey/book-20-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,214,verse,Odyssey,20,20.1-394,text/odyssey/book-20-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,215,verse,Odyssey,20,20.1-394,text/odyssey/book-20-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,216,book-opener,Odyssey,21,21.1-434,text/odyssey/book-21-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,217,verse,Odyssey,21,21.1-434,text/odyssey/book-21-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,218,verse,Odyssey,21,21.1-434,text/odyssey/book-21-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,219,verse,Odyssey,21,21.1-434,text/odyssey/book-21-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,220,book-opener,Odyssey,22,22.1-501,text/odyssey/book-22-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,221,verse,Odyssey,22,22.1-501,text/odyssey/book-22-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,222,verse,Odyssey,22,22.1-501,text/odyssey/book-22-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,223,verse,Odyssey,22,22.1-501,text/odyssey/book-22-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,224,verse,Odyssey,22,22.1-501,text/odyssey/book-22-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,225,plate,Odyssey,22,22.1-22.501,,assets/generated/odyssey/book-22-hall-v1.png,odyssey-book-22-hall-concept,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,226,verse,Odyssey,22,22.1-501,text/odyssey/book-22-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,227,book-opener,Odyssey,23,23.1-372,text/odyssey/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,228,verse,Odyssey,23,23.1-372,text/odyssey/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,229,verse,Odyssey,23,23.1-372,text/odyssey/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,230,verse,Odyssey,23,23.1-372,text/odyssey/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,231,plate,Odyssey,23,23.1-23.372,,assets/generated/odyssey/book-23-penelope-bed-v1.png,odyssey-book-23-penelope-bed-concept,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,232,verse,Odyssey,23,23.1-372,text/odyssey/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,233,verse,Odyssey,23,23.1-372,text/odyssey/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,234,book-opener,Odyssey,24,24.1-548,text/odyssey/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,235,verse,Odyssey,24,24.1-548,text/odyssey/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,236,verse,Odyssey,24,24.1-548,text/odyssey/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,237,verse,Odyssey,24,24.1-548,text/odyssey/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,238,verse,Odyssey,24,24.1-548,text/odyssey/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,239,verse,Odyssey,24,24.1-548,text/odyssey/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
